address,userName,category,total_score,rank_score,pnl_score,consistency_score,volume_score,recency_score,first_rank,last_rank,rank_change,first_pnl,last_pnl,pnl_change,pnl_growth_pct,appearances,avg_volume,days_tracked,score_rank
0x33e073440d9ac43e2e190e910f0b02b2fbd17d46,tgrdy,economics,15.0,0.0,0.0,10.0,0.0,5.0,29,41,-12,1158.1582924734976,845.4715715399798,-312.6867209335178,-27.0,3,0.0,3,134
0xc5adc0dc256fb943da868b2f8f6e63f13921b0cf,Alexparker,economics,15.0,0.0,0.0,10.0,0.0,5.0,11,23,-12,2418.305070358998,2111.6802459539904,-306.62482440500753,-12.68,3,0.0,0,135
0x4be713e766b7367b81a5861fb032a51d65dba96f,0x4Be713E766b7367B81a5861FB032A51D65DbA96F-1763659680147,economics,15.0,0.0,0.0,10.0,0.0,5.0,98,100,-2,658.9363719365006,286.49407475499993,-372.44229718150063,-56.52,3,0.0,1,136
0xaab9f5e600a5dd88fe3a6f93313b180f6220a08d,collapse,economics,15.0,0.0,0.0,10.0,0.0,5.0,76,80,-4,816.5578304199971,374.68380430699654,-441.8740261130006,-54.11,3,0.0,1,137
0x76934d55e875ee33db23b7e0693e8de110888556,anthonywidodo,economics,14.99,0.0,0.0,6.67,3.33,5.0,50,76,-26,502.5214347332311,386.4765546514999,-116.04488008173121,-23.09,2,28357.01,1,138
0xfa8fc6a3e706bc4aa7556d060564c154322ad61b,singaporesling,economics,13.48,0.0,1.27,6.67,0.54,5.0,25,34,-9,965.3350311736754,1063.5099804244987,98.17494925082337,10.17,2,4628.63,1,139
0xe40362b6d2c1eb1134da886f4c64f02f08f6e5a4,Coram_Deo,economics,12.56,0.0,0.9,6.67,0.0,5.0,83,99,-16,274.0107600000083,293.6375100000041,19.62674999999581,7.16,2,0.0,1,140
0x1c144e30f405a25f991cbd8baa15d40599090869,bernardbulletin,economics,12.45,0.0,0.0,6.67,0.78,5.0,52,74,-22,4386.078484135075,292.8316185197882,-4093.246865615287,-93.32,2,6664.19,1,141
0x3c918a8ef8c379304f744592120cbb4d76149af7,YukoAraki,economics,12.37,0.0,0.0,6.67,0.7,5.0,2,73,-71,7218.250282417459,415.56038297951454,-6802.689899437944,-94.24,2,5965.0,4,142
0x1295269296e51cd28a3db85fa6728c0e352b5cfd,FlyingPlaty,economics,12.35,0.0,0.0,6.67,0.68,5.0,23,71,-48,989.4496640582528,424.48220288699304,-564.9674611712597,-57.1,2,5800.44,1,143
